No.;Time;;Time 1;Time 2;Delay ;;Delay 1;Delay 2;Jitter
11435;41,601288;;41,601288;41,603485;0,002197;;0,002197;0;-0,002197
11436;41,603485;;41,603485;41,603485;0;;0;0;0
11437;41,603485;;41,603485;41,603485;0;;0;0;0
11438;41,603485;;41,603485;41,603485;0;;0;-0,000643;-0,000643
11439;41,603485;;41,603485;41,603485;0;;-0,000643;-0,000848;-0,000205
11440;41,603485;;41,603485;41,604128;0,000643;;-0,000848;0,00073;0,001578
11441;41,604128;;41,604128;41,605619;0,001491;;0,00073;0,000761;3,10E-05
11442;41,605619;;41,605619;41,60638;0,000761;;0,000761;0;-0,000761
11443;41,60638;;41,60638;41,60638;0;;0;0;0
11444;41,60638;;41,60638;41,60638;0;;0;0;0
11445;41,60638;;41,60638;41,60638;0;;0;0;0
11446;41,60638;;41,60638;41,60638;0;;0;0;0
11447;41,60638;;41,60638;41,60638;0;;0;0;0
11448;41,60638;;41,60638;41,60638;0;;0;0;0
11449;41,60638;;41,60638;41,60638;0;;0;0;0
11450;41,60638;;41,60638;41,60638;0;;0;0;0
11451;41,60638;;41,60638;41,60638;0;;0;0;0
11452;41,60638;;41,60638;41,60638;0;;0;0;0
11453;41,60638;;41,60638;41,60638;0;;0;-0,000741;-0,000741
11454;41,60638;;41,60638;41,60638;0;;-0,000741;-0,001058;-0,000317
11455;41,60638;;41,60638;41,607121;0,000741;;-0,001058;0,001799;0,002857
11456;41,607121;;41,607121;41,60892;0,001799;;0,001799;0;-0,001799
11457;41,60892;;41,60892;41,60892;0;;0;0;0
11458;41,60892;;41,60892;41,60892;0;;0;0;0
11459;41,60892;;41,60892;41,60892;0;;0;0;0
11460;41,60892;;41,60892;41,60892;0;;0;0;0
11461;41,60892;;41,60892;41,60892;0;;0;0;0
11462;41,60892;;41,60892;41,60892;0;;0;0;0
11463;41,60892;;41,60892;41,60892;0;;0;0;0
11464;41,60892;;41,60892;41,60892;0;;0;0;0
11465;41,60892;;41,60892;41,60892;0;;0;-0,000451;-0,000451
11466;41,60892;;41,60892;41,60892;0;;-0,000451;-7,70E-05;0,000374
11467;41,60892;;41,60892;41,609371;0,000451;;-7,70E-05;-3,90E-05;3,80E-05
11468;41,609371;;41,609371;41,609899;0,000528;;-3,90E-05;0,000567;0,000606
11469;41,609899;;41,609899;41,610466;0,000567;;0,000567;0;-0,000567
11470;41,610466;;41,610466;41,610466;0;;0;0;0
11471;41,610466;;41,610466;41,610466;0;;0;0;0
11472;41,610466;;41,610466;41,610466;0;;0;0;0
11473;41,610466;;41,610466;41,610466;0;;0;0;0
11474;41,610466;;41,610466;41,610466;0;;0;0;0
11475;41,610466;;41,610466;41,610466;0;;0;0;0
11476;41,610466;;41,610466;41,610466;0;;0;0;0
11477;41,610466;;41,610466;41,610466;0;;0;0;0
11478;41,610466;;41,610466;41,610466;0;;0;0;0
11479;41,610466;;41,610466;41,610466;0;;0;-0,000404;-0,000404
11480;41,610466;;41,610466;41,610466;0;;-0,000404;-0,000918;-0,000514
11481;41,610466;;41,610466;41,61087;0,000404;;-0,000918;0,001322;0,00224
11482;41,61087;;41,61087;41,612192;0,001322;;0,001322;0;-0,001322
11483;41,612192;;41,612192;41,612192;0;;0;0;0
11484;41,612192;;41,612192;41,612192;0;;0;0;0
11485;41,612192;;41,612192;41,612192;0;;0;0;0
11486;41,612192;;41,612192;41,612192;0;;0;0;0
11487;41,612192;;41,612192;41,612192;0;;0;0;0
11488;41,612192;;41,612192;41,612192;0;;0;0;0
11489;41,612192;;41,612192;41,612192;0;;0;0;0
11490;41,612192;;41,612192;41,612192;0;;0;0;0
11491;41,612192;;41,612192;41,612192;0;;0;0;0
11492;41,612192;;41,612192;41,612192;0;;0;-0,000259;-0,000259
11493;41,612192;;41,612192;41,612192;0;;-0,000259;0,000238;0,000497
11494;41,612192;;41,612192;41,612451;0,000259;;0,000238;-0,000242;-0,00048
11495;41,612451;;41,612451;41,612472;2,10E-05;;-0,000242;-0,002094;-0,001852
11496;41,612472;;41,612472;41,612735;0,000263;;-0,002094;0,002357;0,004451
11497;41,612735;;41,612735;41,615092;0,002357;;0,002357;0;-0,002357
11498;41,615092;;41,615092;41,615092;0;;0;0;0
11499;41,615092;;41,615092;41,615092;0;;0;0;0
11500;41,615092;;41,615092;41,615092;0;;0;0;0
11501;41,615092;;41,615092;41,615092;0;;0;0;0
11502;41,615092;;41,615092;41,615092;0;;0;0;0
11503;41,615092;;41,615092;41,615092;0;;0;0;0
11504;41,615092;;41,615092;41,615092;0;;0;0;0
11505;41,615092;;41,615092;41,615092;0;;0;0;0
11506;41,615092;;41,615092;41,615092;0;;0;0;0
11507;41,615092;;41,615092;41,615092;0;;0;-0,000443;-0,000443
11508;41,615092;;41,615092;41,615092;0;;-0,000443;0,000172;0,000615
11509;41,615092;;41,615092;41,615535;0,000443;;0,000172;-0,00131;-0,001482
11510;41,615535;;41,615535;41,615806;0,000271;;-0,00131;0,001581;0,002891
11511;41,615806;;41,615806;41,617387;0,001581;;0,001581;0;-0,001581
11512;41,617387;;41,617387;41,617387;0;;0;0;0
11513;41,617387;;41,617387;41,617387;0;;0;0;0
11514;41,617387;;41,617387;41,617387;0;;0;0;0
11515;41,617387;;41,617387;41,617387;0;;0;0;0
11516;41,617387;;41,617387;41,617387;0;;0;0;0
11517;41,617387;;41,617387;41,617387;0;;0;0;0
11518;41,617387;;41,617387;41,617387;0;;0;0;0
11519;41,617387;;41,617387;41,617387;0;;0;0;0
11520;41,617387;;41,617387;41,617387;0;;0;0;0
11521;41,617387;;41,617387;41,617387;0;;0;0;0
11522;41,617387;;41,617387;41,617387;0;;0;0;0
11523;41,617387;;41,617387;41,617387;0;;0;0;0
11524;41,617387;;41,617387;41,617387;0;;0;-0,00032;-0,00032
11525;41,617387;;41,617387;41,617387;0;;-0,00032;-1,30E-05;0,000307
11526;41,617387;;41,617387;41,617707;0,00032;;-1,30E-05;-0,000861;-0,000848
11527;41,617707;;41,617707;41,61804;0,000333;;-0,000861;0,000982;0,001843
11528;41,61804;;41,61804;41,619234;0,001194;;0,000982;0,000212;-0,00077
11529;41,619234;;41,619234;41,619446;0,000212;;0,000212;0;-0,000212
11530;41,619446;;41,619446;41,619446;0;;0;0;0
11531;41,619446;;41,619446;41,619446;0;;0;0;0
11532;41,619446;;41,619446;41,619446;0;;0;0;0
11533;41,619446;;41,619446;41,619446;0;;0;0;0
11534;41,619446;;41,619446;41,619446;0;;0;0;0
11535;41,619446;;41,619446;41,619446;0;;0;0;0
11536;41,619446;;41,619446;41,619446;0;;0;0;0
11537;41,619446;;41,619446;41,619446;0;;0;0;0
11538;41,619446;;41,619446;41,619446;0;;0;0;0
11539;41,619446;;41,619446;41,619446;0;;0;-0,000359;-0,000359
11540;41,619446;;41,619446;41,619446;0;;-0,000359;-0,001744;-0,001385
11541;41,619446;;41,619446;41,619805;0,000359;;-0,001744;0,001993;0,003737
11542;41,619805;;41,619805;41,621908;0,002103;;0,001993;0,00011;-0,001883
11543;41,621908;;41,621908;41,622018;0,00011;;0,00011;0;-0,00011
11544;41,622018;;41,622018;41,622018;0;;0;0;0
11545;41,622018;;41,622018;41,622018;0;;0;0;0
11546;41,622018;;41,622018;41,622018;0;;0;0;0
11547;41,622018;;41,622018;41,622018;0;;0;0;0
11548;41,622018;;41,622018;41,622018;0;;0;0;0
11549;41,622018;;41,622018;41,622018;0;;0;0;0
11550;41,622018;;41,622018;41,622018;0;;0;0;0
11551;41,622018;;41,622018;41,622018;0;;0;0;0
11552;41,622018;;41,622018;41,622018;0;;0;0;0
11553;41,622018;;41,622018;41,622018;0;;0;-0,000605;-0,000605
11554;41,622018;;41,622018;41,622018;0;;-0,000605;0,000178;0,000783
11555;41,622018;;41,622018;41,622623;0,000605;;0,000178;0,000427;0,000249
11556;41,622623;;41,622623;41,62305;0,000427;;0,000427;0;-0,000427
11557;41,62305;;41,62305;41,62305;0;;0;-0,004954;-0,004954
11558;41,62305;;41,62305;41,62305;0;;-0,004954;0,004954;0,009908
11559;41,62305;;41,62305;41,628004;0,004954;;0,004954;0;-0,004954
11560;41,628004;;41,628004;41,628004;0;;0;0;0
11561;41,628004;;41,628004;41,628004;0;;0;0;0
11562;41,628004;;41,628004;41,628004;0;;0;0;0
11563;41,628004;;41,628004;41,628004;0;;0;0;0
11564;41,628004;;41,628004;41,628004;0;;0;0;0
11565;41,628004;;41,628004;41,628004;0;;0;0;0
11566;41,628004;;41,628004;41,628004;0;;0;0;0
11567;41,628004;;41,628004;41,628004;0;;0;0;0
11568;41,628004;;41,628004;41,628004;0;;0;0;0
11569;41,628004;;41,628004;41,628004;0;;0;0;0
11570;41,628004;;41,628004;41,628004;0;;0;0;0
11571;41,628004;;41,628004;41,628004;0;;0;0;0
11572;41,628004;;41,628004;41,628004;0;;0;0;0
11573;41,628004;;41,628004;41,628004;0;;0;0;0
11574;41,628004;;41,628004;41,628004;0;;0;0;0
11575;41,628004;;41,628004;41,628004;0;;0;0;0
11576;41,628004;;41,628004;41,628004;0;;0;0;0
11577;41,628004;;41,628004;41,628004;0;;0;0;0
11578;41,628004;;41,628004;41,628004;0;;0;0;0
11579;41,628004;;41,628004;41,628004;0;;0;-0,00049;-0,00049
11580;41,628004;;41,628004;41,628004;0;;-0,00049;0,000203;0,000693
11581;41,628004;;41,628004;41,628494;0,00049;;0,000203;6,00E-05;-0,000143
11582;41,628494;;41,628494;41,628781;0,000287;;6,00E-05;-0,000306;-0,000366
11583;41,628781;;41,628781;41,629008;0,000227;;-0,000306;0,000533;0,000839
11584;41,629008;;41,629008;41,629541;0,000533;;0,000533;0;-0,000533
11585;41,629541;;41,629541;41,629541;0;;0;0;0
11586;41,629541;;41,629541;41,629541;0;;0;0;0
11587;41,629541;;41,629541;41,629541;0;;0;0;0
11588;41,629541;;41,629541;41,629541;0;;0;0;0
11589;41,629541;;41,629541;41,629541;0;;0;0;0
11590;41,629541;;41,629541;41,629541;0;;0;0;0
11591;41,629541;;41,629541;41,629541;0;;0;0;0
11592;41,629541;;41,629541;41,629541;0;;0;0;0
11593;41,629541;;41,629541;41,629541;0;;0;-0,000402;-0,000402
11594;41,629541;;41,629541;41,629541;0;;-0,000402;-0,001556;-0,001154
11595;41,629541;;41,629541;41,629943;0,000402;;-0,001556;0,001958;0,003514
11596;41,629943;;41,629943;41,631901;0,001958;;0,001958;0;-0,001958
11597;41,631901;;41,631901;41,631901;0;;0;0;0
11598;41,631901;;41,631901;41,631901;0;;0;0;0
11599;41,631901;;41,631901;41,631901;0;;0;0;0
11600;41,631901;;41,631901;41,631901;0;;0;0;0
11601;41,631901;;41,631901;41,631901;0;;0;0;0
11602;41,631901;;41,631901;41,631901;0;;0;0;0
11603;41,631901;;41,631901;41,631901;0;;0;0;0
11604;41,631901;;41,631901;41,631901;0;;0;0;0
11605;41,631901;;41,631901;41,631901;0;;0;0;0
11606;41,631901;;41,631901;41,631901;0;;0;-9,30E-05;-9,30E-05
11607;41,631901;;41,631901;41,631901;0;;-9,30E-05;-0,000324;-0,000231
11608;41,631901;;41,631901;41,631994;9,30E-05;;-0,000324;-0,001863;-0,001539
11609;41,631994;;41,631994;41,632411;0,000417;;-0,001863;0,00228;0,004143
11610;41,632411;;41,632411;41,634691;0,00228;;0,00228;0;-0,00228
11611;41,634691;;41,634691;41,634691;0;;0;0;0
11612;41,634691;;41,634691;41,634691;0;;0;0;0
11613;41,634691;;41,634691;41,634691;0;;0;0;0
11614;41,634691;;41,634691;41,634691;0;;0;0;0
11615;41,634691;;41,634691;41,634691;0;;0;0;0
11616;41,634691;;41,634691;41,634691;0;;0;0;0
11617;41,634691;;41,634691;41,634691;0;;0;0;0
11618;41,634691;;41,634691;41,634691;0;;0;0;0
11619;41,634691;;41,634691;41,634691;0;;0;0;0
11620;41,634691;;41,634691;41,634691;0;;0;0;0
11621;41,634691;;41,634691;41,634691;0;;0;-0,000907;-0,000907
11622;41,634691;;41,634691;41,634691;0;;-0,000907;0,000393;0,0013
11623;41,634691;;41,634691;41,635598;0,000907;;0,000393;0,000175;-0,000218
11624;41,635598;;41,635598;41,636112;0,000514;;0,000175;0,000339;0,000164
11625;41,636112;;41,636112;41,636451;0,000339;;0,000339;0;-0,000339
11626;41,636451;;41,636451;41,636451;0;;0;0;0
11627;41,636451;;41,636451;41,636451;0;;0;0;0
11628;41,636451;;41,636451;41,636451;0;;0;0;0
11629;41,636451;;41,636451;41,636451;0;;0;0;0
11630;41,636451;;41,636451;41,636451;0;;0;0;0
11631;41,636451;;41,636451;41,636451;0;;0;0;0
11632;41,636451;;41,636451;41,636451;0;;0;0;0
11633;41,636451;;41,636451;41,636451;0;;0;0;0
11634;41,636451;;41,636451;41,636451;0;;0;-0,000361;-0,000361
11635;41,636451;;41,636451;41,636451;0;;-0,000361;-0,00151;-0,001149
11636;41,636451;;41,636451;41,636812;0,000361;;-0,00151;0,001871;0,003381
11637;41,636812;;41,636812;41,638683;0,001871;;0,001871;0;-0,001871
11638;41,638683;;41,638683;41,638683;0;;0;0;0
11639;41,638683;;41,638683;41,638683;0;;0;0;0
11640;41,638683;;41,638683;41,638683;0;;0;0;0
11641;41,638683;;41,638683;41,638683;0;;0;0;0
11642;41,638683;;41,638683;41,638683;0;;0;0;0
11643;41,638683;;41,638683;41,638683;0;;0;0;0
11644;41,638683;;41,638683;41,638683;0;;0;0;0
11645;41,638683;;41,638683;41,638683;0;;0;0;0
11646;41,638683;;41,638683;41,638683;0;;0;0;0
11647;41,638683;;41,638683;41,638683;0;;0;-0,000346;-0,000346
11648;41,638683;;41,638683;41,638683;0;;-0,000346;9,60E-05;0,000442
11649;41,638683;;41,638683;41,639029;0,000346;;9,60E-05;-0,000598;-0,000694
11650;41,639029;;41,639029;41,639279;0,00025;;-0,000598;0,000848;0,001446
11651;41,639279;;41,639279;41,640127;0,000848;;0,000848;0;-0,000848
11652;41,640127;;41,640127;41,640127;0;;0;0;0
11653;41,640127;;41,640127;41,640127;0;;0;0;0
11654;41,640127;;41,640127;41,640127;0;;0;0;0
11655;41,640127;;41,640127;41,640127;0;;0;0;0
11656;41,640127;;41,640127;41,640127;0;;0;-0,000364;-0,000364
11657;41,640127;;41,640127;41,640127;0;;-0,000364;-0,001582;-0,001218
11658;41,640127;;41,640127;41,640491;0,000364;;-0,001582;0,001645;0,003227
11659;41,640491;;41,640491;41,642437;0,001946;;0,001645;0,000301;-0,001344
11660;41,642437;;41,642437;41,642738;0,000301;;0,000301;0;-0,000301
11661;41,642738;;41,642738;41,642738;0;;0;-0,00164;-0,00164
11662;41,642738;;41,642738;41,642738;0;;-0,00164;0,00164;0,00328
11663;41,642738;;41,642738;41,644378;0,00164;;0,00164;0;-0,00164
11664;41,644378;;41,644378;41,644378;0;;0;0;0
11665;41,644378;;41,644378;41,644378;0;;0;0;0
11666;41,644378;;41,644378;41,644378;0;;0;0;0
11667;41,644378;;41,644378;41,644378;0;;0;0;0
11668;41,644378;;41,644378;41,644378;0;;0;0;0
11669;41,644378;;41,644378;41,644378;0;;0;0;0
11670;41,644378;;41,644378;41,644378;0;;0;0;0
11671;41,644378;;41,644378;41,644378;0;;0;0;0
11672;41,644378;;41,644378;41,644378;0;;0;0;0
11673;41,644378;;41,644378;41,644378;0;;0;0;0
11674;41,644378;;41,644378;41,644378;0;;0;-0,000403;-0,000403
11675;41,644378;;41,644378;41,644378;0;;-0,000403;0,00011;0,000513
11676;41,644378;;41,644378;41,644781;0,000403;;0,00011;-0,002831;-0,002941
11677;41,644781;;41,644781;41,645074;0,000293;;-0,002831;0,003124;0,005955
11678;41,645074;;41,645074;41,648198;0,003124;;0,003124;0;-0,003124
11679;41,648198;;41,648198;41,648198;0;;0;0;0
11680;41,648198;;41,648198;41,648198;0;;0;0;0
11681;41,648198;;41,648198;41,648198;0;;0;0;0
11682;41,648198;;41,648198;41,648198;0;;0;0;0
11683;41,648198;;41,648198;41,648198;0;;0;0;0
11684;41,648198;;41,648198;41,648198;0;;0;0;0
11685;41,648198;;41,648198;41,648198;0;;0;0;0
11686;41,648198;;41,648198;41,648198;0;;0;0;0
11687;41,648198;;41,648198;41,648198;0;;0;0;0
11688;41,648198;;41,648198;41,648198;0;;0;0;0
11689;41,648198;;41,648198;41,648198;0;;0;0;0
11690;41,648198;;41,648198;41,648198;0;;0;0;0
11691;41,648198;;41,648198;41,648198;0;;0;0;0
11692;41,648198;;41,648198;41,648198;0;;0;0;0
11693;41,648198;;41,648198;41,648198;0;;0;0;0
11694;41,648198;;41,648198;41,648198;0;;0;0;0
11695;41,648198;;41,648198;41,648198;0;;0;0;0
11696;41,648198;;41,648198;41,648198;0;;0;0;0
11697;41,648198;;41,648198;41,648198;0;;0;-0,000454;-0,000454
11698;41,648198;;41,648198;41,648198;0;;-0,000454;0,000161;0,000615
11699;41,648198;;41,648198;41,648652;0,000454;;0,000161;1,00E-04;-6,10E-05
11700;41,648652;;41,648652;41,648945;0,000293;;1,00E-04;-0,000651;-0,000751
11701;41,648945;;41,648945;41,649138;0,000193;;-0,000651;0,000844;0,001495
11702;41,649138;;41,649138;41,649982;0,000844;;0,000844;0;-0,000844
11703;41,649982;;41,649982;41,649982;0;;0;0;0
11704;41,649982;;41,649982;41,649982;0;;0;0;0
11705;41,649982;;41,649982;41,649982;0;;0;0;0
11706;41,649982;;41,649982;41,649982;0;;0;0;0
11707;41,649982;;41,649982;41,649982;0;;0;0;0
11708;41,649982;;41,649982;41,649982;0;;0;0;0
11709;41,649982;;41,649982;41,649982;0;;0;0;0
11710;41,649982;;41,649982;41,649982;0;;0;0;0
11711;41,649982;;41,649982;41,649982;0;;0;-0,000447;-0,000447
11712;41,649982;;41,649982;41,649982;0;;-0,000447;-0,005279;-0,004832
11713;41,649982;;41,649982;41,650429;0,000447;;-0,005279;0,005726;0,011005
11714;41,650429;;41,650429;41,656155;0,005726;;0,005726;0;-0,005726
11715;41,656155;;41,656155;41,656155;0;;0;0;0
11716;41,656155;;41,656155;41,656155;0;;0;0;0
11717;41,656155;;41,656155;41,656155;0;;0;0;0
11718;41,656155;;41,656155;41,656155;0;;0;0;0
11719;41,656155;;41,656155;41,656155;0;;0;0;0
11720;41,656155;;41,656155;41,656155;0;;0;-0,000438;-0,000438
11721;41,656155;;41,656155;41,656155;0;;-0,000438;-0,001209;-0,000771
11722;41,656155;;41,656155;41,656593;0,000438;;-0,001209;0,001647;0,002856
11723;41,656593;;41,656593;41,65824;0,001647;;0,001647;0;-0,001647
11724;41,65824;;41,65824;41,65824;0;;0;0;0
11725;41,65824;;41,65824;41,65824;0;;0;0;0
11726;41,65824;;41,65824;41,65824;0;;0;0;0
11727;41,65824;;41,65824;41,65824;0;;0;0;0
11728;41,65824;;41,65824;41,65824;0;;0;0;0
11729;41,65824;;41,65824;41,65824;0;;0;0;0
11730;41,65824;;41,65824;41,65824;0;;0;0;0
11731;41,65824;;41,65824;41,65824;0;;0;0;0
11732;41,65824;;41,65824;41,65824;0;;0;0;0
11733;41,65824;;41,65824;41,65824;0;;0;-0,000532;-0,000532
11734;41,65824;;41,65824;41,65824;0;;-0,000532;0,000265;0,000797
11735;41,65824;;41,65824;41,658772;0,000532;;0,000265;-0,001223;-0,001488
11736;41,658772;;41,658772;41,659039;0,000267;;-0,001223;0,00149;0,002713
11737;41,659039;;41,659039;41,660529;0,00149;;0,00149;0;-0,00149
11738;41,660529;;41,660529;41,660529;0;;0;0;0
11739;41,660529;;41,660529;41,660529;0;;0;0;0
11740;41,660529;;41,660529;41,660529;0;;0;0;0
11741;41,660529;;41,660529;41,660529;0;;0;0;0
11742;41,660529;;41,660529;41,660529;0;;0;0;0
11743;41,660529;;41,660529;41,660529;0;;0;0;0
11744;41,660529;;41,660529;41,660529;0;;0;0;0
11745;41,660529;;41,660529;41,660529;0;;0;0;0
11746;41,660529;;41,660529;41,660529;0;;0;0;0
11747;41,660529;;41,660529;41,660529;0;;0;-0,000559;-0,000559
11748;41,660529;;41,660529;41,660529;0;;-0,000559;0,000495;0,001054
11749;41,660529;;41,660529;41,661088;0,000559;;0,000495;6,40E-05;-0,000431
11750;41,661088;;41,661088;41,661152;6,40E-05;;6,40E-05;0;-6,40E-05
11751;41,661152;;41,661152;41,661152;0;;0;0;0
11752;41,661152;;41,661152;41,661152;0;;0;-0,000257;-0,000257
11753;41,661152;;41,661152;41,661152;0;;-0,000257;-0,001057;-0,0008
11754;41,661152;;41,661152;41,661409;0,000257;;-0,001057;-0,000133;0,000924
11755;41,661409;;41,661409;41,662723;0,001314;;-0,000133;0,001447;0,00158
11756;41,662723;;41,662723;41,66417;0,001447;;0,001447;0;-0,001447
11757;41,66417;;41,66417;41,66417;0;;0;0;0
11758;41,66417;;41,66417;41,66417;0;;0;0;0
11759;41,66417;;41,66417;41,66417;0;;0;0;0
11760;41,66417;;41,66417;41,66417;0;;0;0;0
11761;41,66417;;41,66417;41,66417;0;;0;0;0
11762;41,66417;;41,66417;41,66417;0;;0;0;0
11763;41,66417;;41,66417;41,66417;0;;0;0;0
11764;41,66417;;41,66417;41,66417;0;;0;0;0
11765;41,66417;;41,66417;41,66417;0;;0;0;0
11766;41,66417;;41,66417;41,66417;0;;0;0;0
11767;41,66417;;41,66417;41,66417;0;;0;0;0
11768;41,66417;;41,66417;41,66417;0;;0;0;0
11769;41,66417;;41,66417;41,66417;0;;0;0;0
11770;41,66417;;41,66417;41,66417;0;;0;-0,000545;-0,000545
11771;41,66417;;41,66417;41,66417;0;;-0,000545;0,000545;0,00109
11772;41,66417;;41,66417;41,664715;0,000545;;0,000545;0;-0,000545
11773;41,664715;;41,664715;41,664715;0;;0;-5,30E-05;-5,30E-05
11774;41,664715;;41,664715;41,664715;0;;-5,30E-05;-0,004356;-0,004303
11775;41,664715;;41,664715;41,664768;5,30E-05;;-0,004356;0,004409;0,008765
11776;41,664768;;41,664768;41,669177;0,004409;;0,004409;0;-0,004409
11777;41,669177;;41,669177;41,669177;0;;0;0;0
11778;41,669177;;41,669177;41,669177;0;;0;0;0
11779;41,669177;;41,669177;41,669177;0;;0;0;0
11780;41,669177;;41,669177;41,669177;0;;0;0;0
11781;41,669177;;41,669177;41,669177;0;;0;0;0
11782;41,669177;;41,669177;41,669177;0;;0;0;0
11783;41,669177;;41,669177;41,669177;0;;0;0;0
11784;41,669177;;41,669177;41,669177;0;;0;0;0
11785;41,669177;;41,669177;41,669177;0;;0;0;0
11786;41,669177;;41,669177;41,669177;0;;0;0;0
11787;41,669177;;41,669177;41,669177;0;;0;0;0
11788;41,669177;;41,669177;41,669177;0;;0;0;0
11789;41,669177;;41,669177;41,669177;0;;0;0;0
11790;41,669177;;41,669177;41,669177;0;;0;0;0
11791;41,669177;;41,669177;41,669177;0;;0;0;0
11792;41,669177;;41,669177;41,669177;0;;0;0;0
11793;41,669177;;41,669177;41,669177;0;;0;0;0
11794;41,669177;;41,669177;41,669177;0;;0;0;0
11795;41,669177;;41,669177;41,669177;0;;0;-0,000501;-0,000501
11796;41,669177;;41,669177;41,669177;0;;-0,000501;4,50E-05;0,000546
11797;41,669177;;41,669177;41,669678;0,000501;;4,50E-05;9,80E-05;5,30E-05
11798;41,669678;;41,669678;41,670134;0,000456;;9,80E-05;-0,002426;-0,002524
11799;41,670134;;41,670134;41,670492;0,000358;;-0,002426;0,002784;0,00521
11800;41,670492;;41,670492;41,673276;0,002784;;0,002784;0;-0,002784
11801;41,673276;;41,673276;41,673276;0;;0;0;0
11802;41,673276;;41,673276;41,673276;0;;0;0;0
11803;41,673276;;41,673276;41,673276;0;;0;0;0
11804;41,673276;;41,673276;41,673276;0;;0;0;0
11805;41,673276;;41,673276;41,673276;0;;0;0;0
11806;41,673276;;41,673276;41,673276;0;;0;0;0
11807;41,673276;;41,673276;41,673276;0;;0;0;0
11808;41,673276;;41,673276;41,673276;0;;0;0;0
11809;41,673276;;41,673276;41,673276;0;;0;0;0
11810;41,673276;;41,673276;41,673276;0;;0;0;0
11811;41,673276;;41,673276;41,673276;0;;0;0;0
11812;41,673276;;41,673276;41,673276;0;;0;0;0
11813;41,673276;;41,673276;41,673276;0;;0;0;0
11814;41,673276;;41,673276;41,673276;0;;0;0;0
11815;41,673276;;41,673276;41,673276;0;;0;0;0
11816;41,673276;;41,673276;41,673276;0;;0;0;0
11817;41,673276;;41,673276;41,673276;0;;0;0;0
11818;41,673276;;41,673276;41,673276;0;;0;0;0
11819;41,673276;;41,673276;41,673276;0;;0;-0,00064;-0,00064
11820;41,673276;;41,673276;41,673276;0;;-0,00064;0,000379;0,001019
11821;41,673276;;41,673276;41,673916;0,00064;;0,000379;-0,001102;-0,001481
11822;41,673916;;41,673916;41,674177;0,000261;;-0,001102;0,001363;0,002465
11823;41,674177;;41,674177;41,67554;0,001363;;0,001363;0;-0,001363
11824;41,67554;;41,67554;41,67554;0;;0;0;0
11825;41,67554;;41,67554;41,67554;0;;0;0;0
11826;41,67554;;41,67554;41,67554;0;;0;0;0
11827;41,67554;;41,67554;41,67554;0;;0;0;0
11828;41,67554;;41,67554;41,67554;0;;0;0;0
11829;41,67554;;41,67554;41,67554;0;;0;0;0
11830;41,67554;;41,67554;41,67554;0;;0;0;0
11831;41,67554;;41,67554;41,67554;0;;0;0;0
11832;41,67554;;41,67554;41,67554;0;;0;0;0
11833;41,67554;;41,67554;41,67554;0;;0;0;0
11834;41,67554;;41,67554;41,67554;0;;0;0;0
11835;41,67554;;41,67554;41,67554;0;;0;0;0
11836;41,67554;;41,67554;41,67554;0;;0;0;0
11837;41,67554;;41,67554;41,67554;0;;0;-0,000301;-0,000301
11838;41,67554;;41,67554;41,67554;0;;-0,000301;6,70E-05;0,000368
11839;41,67554;;41,67554;41,675841;0,000301;;6,70E-05;-0,005351;-0,005418
11840;41,675841;;41,675841;41,676075;0,000234;;-0,005351;0,005259;0,01061
11841;41,676075;;41,676075;41,68166;0,005585;;0,005259;0,000326;-0,004933
11842;41,68166;;41,68166;41,681986;0,000326;;0,000326;0;-0,000326
11843;41,681986;;41,681986;41,681986;0;;0;0;0
11844;41,681986;;41,681986;41,681986;0;;0;0;0
11845;41,681986;;41,681986;41,681986;0;;0;0;0
11846;41,681986;;41,681986;41,681986;0;;0;0;0
11847;41,681986;;41,681986;41,681986;0;;0;0;0
11848;41,681986;;41,681986;41,681986;0;;0;0;0
11849;41,681986;;41,681986;41,681986;0;;0;0;0
11850;41,681986;;41,681986;41,681986;0;;0;0;0
11851;41,681986;;41,681986;41,681986;0;;0;0;0
11852;41,681986;;41,681986;41,681986;0;;0;0;0
11853;41,681986;;41,681986;41,681986;0;;0;0;0
11854;41,681986;;41,681986;41,681986;0;;0;0;0
11855;41,681986;;41,681986;41,681986;0;;0;0;0
11856;41,681986;;41,681986;41,681986;0;;0;0;0
11857;41,681986;;41,681986;41,681986;0;;0;0;0
11858;41,681986;;41,681986;41,681986;0;;0;0;0
11859;41,681986;;41,681986;41,681986;0;;0;0;0
11860;41,681986;;41,681986;41,681986;0;;0;0;0
11861;41,681986;;41,681986;41,681986;0;;0;-0,000648;-0,000648
11862;41,681986;;41,681986;41,681986;0;;-0,000648;0,000384;0,001032
11863;41,681986;;41,681986;41,682634;0,000648;;0,000384;-0,0026;-0,002984
11864;41,682634;;41,682634;41,682898;0,000264;;-0,0026;0,002864;0,005464
11865;41,682898;;41,682898;41,685762;0,002864;;0,002864;0;-0,002864
11866;41,685762;;41,685762;41,685762;0;;0;0;0
11867;41,685762;;41,685762;41,685762;0;;0;0;0
11868;41,685762;;41,685762;41,685762;0;;0;0;0
11869;41,685762;;41,685762;41,685762;0;;0;0;0
11870;41,685762;;41,685762;41,685762;0;;0;0;0
11871;41,685762;;41,685762;41,685762;0;;0;0;0
11872;41,685762;;41,685762;41,685762;0;;0;0;0
